bibtex_key,title,author,journal,year,source,pages,volume,abstract,document_type,doi,url,affiliation,author_keywords,keywords,publisher,issn,language,note,selection_criteria,created_at,updated_at,created_by,updated_by,status,comments
Zhou2017355,Decision support system for green real-life field scheduling problems,"Zhou, Y. and Liret, A. and Liu, J. and Ferreyra, E. and Rana, R. and Kern, M.",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2017,Scopus,355-369,10630 LNAI,"A decision support system is designed in this paper for supporting the adoption of green logistics within scheduling problems, and applied to real-life services cases. In comparison to other green logistics models, this system deploys time-varying travel speeds instead of a constant speed, which is important for calculating the CO2 emission accurately. This system adopts widely used instantaneous emission models in literature which can predict second-by-second emissions. The factors influencing emissions in these models are vehicle types, vehicle load and traffic conditions. As vehicle types play an important role in computing the amount of emissions, engineers’ vehicles’ number plates are mapped to specified emission formulas. This feature currently is not offered by any commercial software. To visualise the emissions of a planned route, a Heat Map view is proposed. Furthermore, the differences between minimising CO2 emission compared to minimising travel time are discussed under different scenarios. The field scheduling problem is formulated as a vehicle routing and scheduling problem, which considers CO2 emissions in the objective function, heterogeneous fleet, time window constraints and skill matching constraints, different from the traditional time-dependent VSRP formulation. In the scheduler, this problem is solved by metaheuristic methods. Three different metaheuristics are compared. They are Tabu search algorithms with random neighbourhood generators and two variants of Variable Neighbourhood search algorithms: variable neighbourhood descent (VND) and reduced variable neighbourhood search (RVNS). Results suggest that RVNS is a good trade-off between solution qualities and computational time for industrial application. © Springer International Publishing AG 2017.",article,10.1007/978-3-319-71078-5_30,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037733998&doi=10.1007%2f978-3-319-71078-5_30&partnerID=40&md5=75549ab34677f17a2ccf2b282bb00332,"Loughborough University, Loughborough, United Kingdom; British Telecommunications plc, Ipswich, United Kingdom; University of Essex, Colchester, United Kingdom",Green logistic scheduling system;  Heat map;  Metaheuristics comparison;  Speed profile,"Artificial intelligence;  Carbon dioxide;  Economic and social effects;  Fleet operations;  Heuristic algorithms;  Learning algorithms;  Logistics;  Scheduling;  Tabu search;  Travel time;  Vehicle routing;  Vehicles, Green logistics;  Heat maps;  Meta heuristics;  Reduced variable neighbourhood searches;  Speed profile;  Variable neighbourhood descent;  Variable neighbourhood search;  Vehicle routing and scheduling, Decision support systems",Springer Verlag,03029743,English,"cited By 0; Conference of 37th SGAI International Conference on Artificial Intelligence, AI 2017 ; Conference Date: 12 December 2017 Through 14 December 2017;  Conference Code:207949",publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9169444444",gxferreira,gxferreira,Accepted,
Turky2017279,An iterated local search with guided perturbation for the heterogeneous fleet vehicle routing problem with time windows and three-dimensional loading constraints,"Turky, A. and Moser, I. and Aleti, A.",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2017,Scopus,279-290,10142 LNAI,"An Australian company is faced with the logistics problem of distributing small quantities of fibre boards to hundreds of customers every day. The resulting Heterogeneous Fleet Vehicle Routing Problem with Time Windows and Three-Dimensional Loading Constraints has to be solved within a single hour, hence the use of a heuristic instead of an exact method. In previous work, the loading was performed after optimising the routes, which in some cases generated infeasible solutions in need of a repair mechanism. In this work, the feasibility of the loading constraints is maintained during the route optimisation. Iterated Local Search has proved very effective at solving vehicle routing problems. Its success is mainly due to its biased sampling of locl optima. However, its performance heavily depends on the perturbation procedure. We trialled different perturbation procedures where the first one perturbs the given solution by moving deliveries that incur the highest cost on the objective function, whilst the second one moves deliveries that have been shifted less frequently by the local search in previous iterations. Our industry partner provided six sets of daily orders which have varied characteristics in terms of the number of customers, customer distribution, number of fibre boards and fibre boards’ sizes. Our investigations show that an instance becomes more constrained when the customer order contains many different board sizes, which makes it harder to find feasible solutions. The results show that the proposed perturbation procedures significantly enhances the performance of iterated local search specifically on such constrained problems. © Springer International Publishing AG 2017.",article,10.1007/978-3-319-51691-2_24,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011411979&doi=10.1007%2f978-3-319-51691-2_24&partnerID=40&md5=8070b4a8b097ffd027e330b6efb0ff07,"School of Computer Science and Information Technology, RMIT University, Melbourne, Australia; Department of Computer Science and Software Engineering, Swinburne University of Technology, Melbourne, Australia; Faculty of Information Technology, Monash University, Melbourne, Australia",3-Dimensional loading constraints;  Iterated local search;  Perturbation operator;  Time windows;  Vehicle routing problem,"Artificial intelligence;  Fleet operations;  Heuristic methods;  Local search (optimization);  Optimization;  Problem solving;  Sales;  Vehicle routing;  Vehicles, Iterated local search;  Loading constraints;  Perturbation operator;  Time windows;  Vehicle Routing Problems, Loading",Springer Verlag,03029743,English,"cited By 1; Conference of 3rd Australasian Conference on Artificial Life and Computational Intelligence, ACALCI 2017 ; Conference Date: 31 January 2017 Through 2 February 2017;  Conference Code:188649",publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9193518519",gxferreira,gxferreira,Accepted,
Bocewicz2017435,Heterogeneous fleet vehicle routing and scheduling subject to mesh-like route layout constraints,"Bocewicz, G. and Banaszak, Z. and Krenczyk, D.",Advances in Intelligent Systems and Computing,2017,Scopus,435-444,527,"The behavior of a Material Transportation System (MTS) encompassing movement of various transport modes has to be admissible, i.e. collision-and congestion-free, as to guarantee deadlock-free different flows of concurrently transported goods. Since the material flows following possible machining routes serviced by MTS determine its behavior the following questions occur: what kind of MTS structure can guarantee a given behavior, and what admissible behavior can be reachable in a given MTS structure? These questions are typical for vehicle routing problems which are computationally hard. Their formulation within the framework of mesh-like and fractal-like structures enables, however, to get a significant reduction on the size. Such structures enable to evaluate admissible routings and schedules following flow-paths of material transportation in a polynomial time. Considered in the paper production routes followed by MTS are serviced by operations subsequently executed by AGVs and machine tools. The transport operations performed by AGVs are arranged in a streaming closed-loops network where potential conflicts are resolved by priority dispatching rules assigned to shared resources. The main problem boils down to the searching for sufficient conditions guaranteeing MTS cyclic steady state behavior. Implementation of proposed conditions is illustrated through multiple examples. © Springer International Publishing AG 2017.",article,10.1007/978-3-319-47364-2_42,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992460242&doi=10.1007%2f978-3-319-47364-2_42&partnerID=40&md5=fc39f13dc7c823c6ab3179935394b9ec,"Department of Computer Science and Management, Koszalin University of Technology, Koszalin, Poland; Faculty of Mechanical Engineering, Silesian University of Technology, Gliwice, Poland",Declarative modeling;  Material Transportation System;  Mesh-like structure networks;  Routing;  Scheduling,"Artificial intelligence;  Automatic guided vehicles;  Fleet operations;  Freight transportation;  Machine tools;  Materials handling;  Mesh generation;  Polynomial approximation;  Scheduling;  Soft computing;  Transportation;  Vehicle routing, Declarative models;  Fractallike structures;  Material transportation;  Priority dispatching rules;  Routing;  Structure network;  Vehicle routing and scheduling;  Vehicle Routing Problems, MESH networking",Springer Verlag,21945357,English,"cited By 0; Conference of International Conference on Soft Computing Models in Industrial and Environmental Applications, SOCO 2016, International Conference on Computational Intelligence in Security for Information Systems, CISIS 2016 and International Conference on European Transnational Education, ICEUTE 2016 ; Conference Date: 19 October 2016 Through 21 October 2016;  Conference Code:185399",publicações que apresentem soluções para outros modais que não sejam rodoviário,"43233,9983564815","43254,9224884259",gxferreira,gxferreira,Rejected,
Ghosh2017373,Incentivizing the use of bike trailers for dynamic repositioning in bike sharing systems,"Ghosh, S. and Varakantham, P.","Proceedings International Conference on Automated Planning and Scheduling, ICAPS",2017,Scopus,373-381,,"Bike Sharing System (BSS) is a green mode of transportation that is employed extensively for short distance travels in major cities of the world. Unfortunately, the users behaviour driven by their personal needs can often result in empty or full base stations, thereby resulting in loss of customer demand. To counter this loss in customer demand, BSS operators typically utilize a fleet of carrier vehicles for repositioning the bikes between stations. However, this fuel burning mode of repositioning incurs a significant amount of routing, labor cost and further increases carbon emissions. Therefore, we propose a potentially self-sustaining and environment friendly system of dynamic repositioning, that moves idle bikes during the day with the help of bike trailers. A bike trailer is an add-on to a bike that can help with carrying 3-5 bikes at once. Specifically, we make the following key contributions: (i) We provide an optimization formulation that generates ""repositioning"" tasks so as to minimize the expected lost demand over past demand scenarios; (ii) Within the budget constraints of the operator, we then design a mechanism to crowdsource the tasks among potential users who intend to execute repositioning tasks; (iii) Finally, we provide extensive results on a wide range of demand scenarios from a real-world data set to demonstrate that our approach is highly competitive to the existing fuel burning mode of repositioning while being green. Copyright © 2017, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved.",conference,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030545104&partnerID=40&md5=7024e616873f059c6a7d52a90780e3c4,"School of Information Systems, Singapore Management University, Singapore",,"Budget control;  Carbon;  Compensation (personnel);  Fleet operations;  Scheduling;  Wages, Budget constraint;  Carbon emissions;  Carrier vehicles;  Customer demands;  Environment friendly;  Optimization formulations;  Potential users;  Sharing systems, Bicycles",AAAI press,23340835,English,"cited By 1; Conference of 27th International Conference on Automated Planning and Scheduling, ICAPS 2017 ; Conference Date: 18 June 2017 Through 23 June 2017;  Conference Code:130690",publicações que não apresentem evidência ou relato da aplicação de conceitos de inteligência artificial ou sistemas inteligentes em gestão de ativos de frota.,"43233,9983564815","43254,9235763889",gxferreira,gxferreira,Rejected,
SouzaLima2016320,A mixed load capacitated rural school bus routing problem with heterogeneous fleet: Algorithms for the Brazilian context,"Souza Lima, F.M. and Pereira, D.S. and Conceição, S.V. and Ramos Nunes, N.T.",Expert Systems with Applications,2016,Scopus,320-334,56,"A capacitated rural school bus routing problem featuring mixed loads, a heterogeneous fleet, and the same school starting time is here addressed. This is an important problem of the routing literature which has been attracting the attention of many researchers recently. The mixed load feature allows students from different schools to ride the same bus at the same time. Five meta-heuristic based algorithms were devised to solve the problem, and evaluated on solving four different datasets, one of them being based on a real case from Brazil. Four traditional local search neighborhood structures for vehicle routing problems were adapted and specialized to handle mixed loads and a heterogeneous fleet simultaneously. To the best of the authors knowledge, it is the first time that both features are treated jointly within an algorithm, and not as a post processing optimization step. The attained cost savings and reduction of fleet sizes suggest the suitability of a mixed load, heterogeneous fleet approach for sparsely populated rural areas. Moreover the devised framework has been embedded into a decision support system which is assisting several municipalities of the state of Minas Gerais, Brazil, to better plan their routes and reduce transportation costs. © 2016 Elsevier Ltd. All rights reserved.",article,10.1016/j.eswa.2016.03.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961956379&doi=10.1016%2fj.eswa.2016.03.005&partnerID=40&md5=ee72f48b367f2d506c46bb067b40f2d7,"Departamento de Engenharia de Produção, Universidade Federal de Minas Gerais, Av. Antonio Carlos, 6627, Belo Horizonte, MG, Brazil; Departamento de Engenharia de Transporte, Universidade Federal de Minas Gerais, Av. Antonio Carlos, 6627, Belo Horizonte, MG, Brazil",Capacitated rural school bus routing problem;  Heterogeneous fleet;  Meta-heuristic methods;  Mixed loading;  Multiple schools;  Random Variable Neighborhood Descent,"Algorithms;  Artificial intelligence;  Buses;  Cost reduction;  Decision support systems;  Heuristic algorithms;  Heuristic methods;  Optimization;  Problem solving;  Rural areas;  Transportation routes, Heterogeneous fleet;  Meta-heuristic methods;  Mixed loading;  Multiple schools;  Rural schools;  Variable neighborhood descents, Fleet operations",Elsevier Ltd,09574174,English,cited By 7,publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9263425926",gxferreira,gxferreira,Accepted,
Wickramanayake201690,Fuel consumption prediction of fleet vehicles using Machine Learning: A comparative study,"Wickramanayake, S. and Bandara, D.H.M.N.","2nd International Moratuwa Engineering Research Conference, MERCon 2016",2016,Scopus,90-95,,"Ability to model and predict the fuel consumption is vital in enhancing fuel economy of vehicles and preventing fraudulent activities in fleet management. Fuel consumption of a vehicle depends on several internal factors such as distance, load, vehicle characteristics, and driver behavior, as well as external factors such as road conditions, traffic, and weather. However, not all these factors may be measured or available for the fuel consumption analysis. We consider a case where only a subset of the aforementioned factors is available as a multi-variate time series from a long distance, public bus. Hence, the challenge is to model and/or predict the fuel consumption only with the available data, while still indirectly capturing as much as influences from other internal and external factors. Machine Learning (ML) is suitable in such analysis, as the model can be developed by learning the patterns in data. In this paper, we compare the predictive ability of three ML techniques in predicting the fuel consumption of the bus, given all available parameters as a time series. Based on the analysis, it can be concluded that the random forest technique produces a more accurate prediction compared to both the gradient boosting and neural networks. © 2016 IEEE.",conference,10.1109/MERCon.2016.7480121,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978062514&doi=10.1109%2fMERCon.2016.7480121&partnerID=40&md5=c38a4cbbe53a0135e7aac14ba0b12b6c,"Department of Computer Science and Engineering, University of Moratuwa, Sri Lanka",artificial neural networks;  fuel economy;  gradient boosting;  predictive model;  random forest,"Artificial intelligence;  Decision trees;  Engineering research;  Fleet operations;  Forecasting;  Fuels;  Learning systems;  Neural networks;  Time series;  Vehicles, Accurate prediction;  Comparative studies;  Gradient boosting;  Internal and external factors;  Predictive abilities;  Predictive modeling;  Random forests;  Vehicle characteristics, Fuel economy",Institute of Electrical and Electronics Engineers Inc.,,English,"cited By 1; Conference of 2nd International Moratuwa Engineering Research Conference, MERCon 2016 ; Conference Date: 5 April 2016 Through 6 April 2016;  Conference Code:121904",publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9272800926",gxferreira,gxferreira,Accepted,
Shafiee201612,Agent-based modeling and evolutionary computation for disseminating public advisories about hazardous material emergencies,"Shafiee, M.E. and Berglund, E.Z.","Computers, Environment and Urban Systems",2016,Scopus,12-25,57,"In the event of a large-scale disaster, an important aspect of humanitarian logistics is the distribution of information or warnings to the affected population. This research develops the problem formulation and solution approach for a specific routing for relief problem, in which warnings should be disseminated to an affected community, using public announcement systems mounted on emergency vehicles. The problem statement is formulated to maximize the number of individuals of a community who are protected. An evolutionary algorithm framework is developed by coupling an agent-based model with a variable-length genetic algorithm to route emergency vehicles. The dynamics of interactions among consumers, emergency vehicles, and the spatiotemporal trajectory of the hazard are simulated using an agent-based modeling approach, and a variable-length genetic algorithm approach selects routes to warn a maximum number of consumers before they are affected by the emergency. The example that is explored in this research is contamination of a water distribution network. A fleet of emergency vehicles is equipped with public address systems and is deployed to warn consumers to stop using contaminated water. The framework is demonstrated for an illustrative virtual city, Mesopolis. The results of the evolutionary algorithm framework are compared with two conventional routing optimization approaches, including a covering tour problem approach and a manual routing approach, for four contamination scenarios. The evolutionary algorithm can be applied to route emergency service vehicles to broadcast information for other emergencies, such as flash flooding, hazardous materials incidents, and severe weather. © 2016 Elsevier Ltd.",article,10.1016/j.compenvurbsys.2016.01.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955280628&doi=10.1016%2fj.compenvurbsys.2016.01.001&partnerID=40&md5=dfbe6c7038090bb62f29350eeaf61ac5,"Department of Civil, Construction, and Environmental Engineering, North Carolina State University, 2501 Stinson Dr., 208 Mann Hall, Campus Box 7908, Raleigh, NC, United States",Agent-based model;  Complex adaptive system;  Covering tour problem;  Route alert;  Variable-length genetic algorithm;  Vehicle routing for relief problem;  Water contamination events;  Water distribution network,"Adaptive systems;  Algorithms;  Autonomous agents;  Complex networks;  Computational methods;  Contamination;  Emergency services;  Emergency vehicles;  Fleet operations;  Genetic algorithms;  Hazardous materials;  Hazards;  Optimization;  Public address systems;  Software agents;  Vehicles;  Water distribution systems;  Water pollution;  Water supply systems, Agent-based model;  Complex adaptive systems;  Covering tour problem;  Route alert;  Variable length genetic algorithms;  Water contamina",Elsevier Ltd,01989715,English,cited By 3,publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9283449074",gxferreira,gxferreira,Accepted,
Jäger2016457,An evolutionary algorithm for an agent-based fleet simulation focused on electric vehicles,"Jäger, B. and Hahn, C. and Lienkamp, M.","Proceedings - 2016 International Conference on Collaboration Technologies and Systems, CTS 2016",2016,Scopus,457-464,,"This paper presents a multi-agent simulation for fleet applications with a primary focus on electric vehicles. The overall system design is characterized by a distributed and decentralized structure. Basic idea is to use an evolutionary algorithm in combination with a Monte Carlo method to optimize behavioral patterns of agents. Within an iterative process, agent plans are executed, scored and modified - if necessary. In doing so, a set of activity schedules is created that is compatible with given constraints, such as range restrictions of electric cars or space limitations at charging stations. In so doing agents compete with each other for limited resources within a single iteration step. The proposed model makes use of a map-based approach that takes time variant traffic conditions into account. With help of speed profiles and a longitudinal vehicle dynamic model, travel time and energy consumption calculations are carried out. As the fleet and the charging infrastructure configuration are input parameters of the proposed model, it is possible to perform case studies for several electrification scenarios. In total two different scenarios are explored. First the proposed simulation model is validated with help of measured fleet data. Second the suitability of electric cars for a taxi use case is assessed. Within the first simulation study, the daily mileage is reflected with an average variation of 7.8 % and waiting times with an average deviation of 0.05 %. The second electrification scenario provides transparent indications for choosing both an appropriate electric vehicle concept and charging infrastructure configuration. © 2016 IEEE.",conference,10.1109/CTS.2016.85,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016933882&doi=10.1109%2fCTS.2016.85&partnerID=40&md5=e95757e2e446041c23c66d59df73aab5,"Institute of Automotive Technology, Technical University of Munich, Munich, Germany",Charging infrastructure;  Electric vehicle;  Electrification;  Evolutionary computation;  Fleet simulation;  Intelligent vehicles;  Multi-agent systems;  Transportation,"Electric automobiles;  Electric utilities;  Electric vehicles;  Energy utilization;  Evolutionary algorithms;  Intelligent agents;  Intelligent vehicle highway systems;  Iterative methods;  Monte Carlo methods;  Multi agent systems;  Software agents;  Taxicabs;  Transportation;  Travel time;  Vehicles, Behavioral patterns;  Charging infrastructures;  Decentralized structures;  Electrification;  Fleet simulation;  Multi agent simulation;  Traffic conditions;  Vehicle dynamic model, Fleet operatio",Institute of Electrical and Electronics Engineers Inc.,,English,"cited By 0; Conference of 2016 International Conference on Collaboration Technologies and Systems, CTS 2016 ; Conference Date: 31 October 2016 Through 4 November 2016;  Conference Code:126763",publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9297685185",gxferreira,gxferreira,Accepted,
Calvet2016408,A simheuristic for the heterogeneous site-dependent asymmetric VRP with stochastic demands,"Calvet, L. and Pagès-Bernaus, A. and Travesset-Baro, O. and Juan, A.A.",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2016,Scopus,408-417,9868 LNAI,"Rich Vehicle Routing Problems (RVRPs) refer to complex and realistic extensions of the classical Vehicle Routing Problem. They constitute a hot topic in logistics due to their high number of relevant applications. This work focuses on a RVRP with the following characteristics: (a) heterogeneous fleet of vehicles, (b) site-dependency, i.e., not all types of vehicle can reach all customers, (c) asymmetric costs, and (d) stochastic demands.We formally define the problem and describe real-life applications. Our main contribution is a simheuristic-based methodology including a Successive Approximations Method for solving it. A computational experiment is carried out to illustrate the proposed methodology. Moreover, the suitability of considering a simheuristic approach is analyzed. © Springer International Publishing Switzerland 2016.",article,10.1007/978-3-319-44636-3_38,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988589072&doi=10.1007%2f978-3-319-44636-3_38&partnerID=40&md5=1393924b4f104e6f076e5e1357c6a7dc,"Computer Science Department, Open University of Catalonia - IN3, Castelldefels, Spain; Observatori de la Sostenibilitat d’Andorra (OBSA), Sant Julià de Lòria, Andorra",Heterogeneous VRP;  Metaheuristics;  Simheuristics;  Site-dependent VRP;  Stochastic optimization problems;  Successive approximations method,"Approximation theory;  Artificial intelligence;  Optimization;  Stochastic systems;  Vehicle routing;  Vehicles, Heterogeneous VRP;  Meta heuristics;  Simheuristics;  Site-dependent VRP;  Stochastic optimization problems;  Successive approximations, Fleet operations",Springer Verlag,03029743,English,"cited By 0; Conference of 17th Conference of the Spanish Association for Artificial Intelligence, CAEPIA 2016 ; Conference Date: 14 September 2016 Through 17 September 2016;  Conference Code:181619",publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9313078704",gxferreira,gxferreira,Accepted,
Koç201633,The fleet size and mix location-routing problem with time windows: Formulations and a heuristic algorithm,"Koç, Ç. and Bektaş, T. and Jabali, O. and Laporte, G.",European Journal of Operational Research,2016,Scopus,33-51,248,"This paper introduces the fleet size and mix location-routing problem with time windows (FSMLRPTW) which extends the location-routing problem by considering a heterogeneous fleet and time windows. The main objective is to minimize the sum of vehicle fixed cost, depot cost and routing cost. We present mixed integer programming formulations, a family of valid inequalities and we develop a powerful hybrid evolutionary search algorithm (HESA) to solve the problem. The HESA successfully combines several metaheuristics and offers a number of new advanced efficient procedures tailored to handle heterogeneous fleet dimensioning and location decisions. We evaluate the strengths of the proposed formulations with respect to their ability to find optimal solutions. We also investigate the performance of the HESA. Extensive computational experiments on new benchmark instances have shown that the HESA is highly effective on the FSMLRPTW. © 2015 Elsevier B.V. and Association of European Operational Research Societies (EURO) within the International Federation of Operational Research Societies (IFORS). All rights reserved.",article,10.1016/j.ejor.2015.06.082,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940889504&doi=10.1016%2fj.ejor.2015.06.082&partnerID=40&md5=27bfb6a207d2350b9c464f9d6e25fc3c,"Southampton Business School, Centre for Operational Research, Management Science and Information Systems (CORMSIS), University of Southampton, Southampton, United Kingdom; CIRRELT and HEC Montréal, Montréal, Canada; CIRRELT, Canada Research Chr. in Distribution Management and HEC Montréal, Montréal, Canada",genetic algorithm;  heterogeneous fleet;  location-routing;  mixed integer programming;  time windows,"Algorithms;  Amphibious vehicles;  Benchmarking;  Costs;  Evolutionary algorithms;  Fleet operations;  Genetic algorithms;  Heuristic algorithms;  Integer programming;  Location, Computational experiment;  Evolutionary search algorithms;  Fleet size and mixes;  Heterogeneous fleet;  Location routing problem;  Location-routing;  Mixed integer programming;  Time windows, Problem solving",Elsevier,03772217,English,cited By 16,publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9337384259",gxferreira,gxferreira,Accepted,
Kinable2016229,Optimization models for a real-world snow plow routing problem,"Kinable, J. and van Hoeve, W.-J. and Smith, S.F.",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2016,Scopus,229-245,9676,"In cold weather cities, snowstorms can have a significant disruptive effect on both mobility and safety, and consequently the faster that streets can be cleared the better. Yet in most cities, plans for snowplowing are developed using simple allocation schemes that while easy to implement can also be quite inefficient. In this paper we consider the problem of optimizing the routes of a fleet of snow plowing vehicles, subject to street network topology, vehicle operating restrictions, and resource (salt, fuel) usage and replenishment constraints. We develop and analyze the performance of three different optimization models: a mixed-integer programming (MIP) model, a constraint programming (CP) model, and a constructive heuristic procedure that is amplified by an iterative improvement search. The models are evaluated on a set of snow plow routing problems of various sizes, constructed using Open Streets map data of Pittsburgh PA. Experimental results are presented that illustrate the differential strengths and weaknesses of each model, and suggest an alternative hybrid solution approach. © Springer International Publishing Switzerland 2016.",article,10.1007/978-3-319-33954-2_17,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978766684&doi=10.1007%2f978-3-319-33954-2_17&partnerID=40&md5=cb8344979b79d807f9b0fdd6aab2ea57,"Robotics Institute, Carnegie Mellon University, 5000 Forbes Ave, Pittsburgh, PA, United States; Tepper School of Business, Carnegie Mellon University, 5000 Forbes Ave, Pittsburgh, PA, United States",,"Artificial intelligence;  Computer programming;  Constraint theory;  Fleet operations;  Heuristic methods;  Iterative methods;  Operations research;  Optimization;  Snow;  Snow plows, Constraint programming;  Constructive heuristic;  Disruptive effects;  Hybrid solution approaches;  Iterative improvements;  Mixed integer programming model;  Optimization models;  Routing problems, Integer programming",Springer Verlag,03029743,English,"cited By 6; Conference of 13th International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming, CPAIOR 2016 ; Conference Date: 29 May 2016 Through 1 June 2016;  Conference Code:175149",publicações que possuam evidência ou relato da aplicação de conceitos de inteligência artificial em gestão e operação de frota.,"43233,9983564815","43254,9358449074",gxferreira,gxferreira,Accepted,
Wójcik2015313,Multimodal processes optimization subject to fuzzy operation time constraints,"Wójcik, R. and Nielsen, I. and Bocewicz, G. and Banaszak, Z.",Advances in Intelligent Systems and Computing,2015,Scopus,313-322,373,"Different material handling transport modes provide movement of work pieces between workstations along their manufacturing routes in the Multimodal Transportation Network (MTN). In this context the multimodal processes standing behind multiproduct production flow while executed in MTN can be seen as processes realized with synergic utilization of various local periodically acting processes. Such processes play a determining role in the evaluation of functioning efficiency inter alia in public transport systems, goods transport, energy and data transmission etc. The optimization of Automated Guided Vehicles (AGVs) fleet schedule subject to fuzzy operation times constraints is our main contribution. In the considered case both production rate (takt) and operations execution time are described by imprecise (fuzzy) data. © Springer International Publishing Switzerland 2015.",article,10.1007/978-3-319-19638-1_36,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931325554&doi=10.1007%2f978-3-319-19638-1_36&partnerID=40&md5=821ea46040d17824869fd50d3b884b8f,"Institute of Computer Engineering, Control and Robotics, Wrocław University of Technology, Wroclaw, Poland; Dept. Of Mechanical and Manufacturing Engineering, Aalborg University, Aalborg, Denmark; Dept. Of Computer Science and Management, Koszalin University of Technology, Poland; Dept. Of Business Informatics, Warsaw University of Technology, Poland",AGVs;  Fuzzy constraints;  Multimodal process;  Optimization,"Artificial intelligence;  Fleet operations;  Mass transportation;  Materials handling;  Multimodal transportation;  Optimization;  Transportation;  Vehicle transmissions, AGVs;  Automated guided vehicles;  Fuzzy-constraint;  Material handling;  Multi-modal;  Multimodal transportation networks;  Multiproduct productions;  Public transport systems, Transportation routes",Springer Verlag,21945357,English,"cited By 1; Conference of 12th International Symposium on Distributed Computing and Artificial Intelligence, DCAI 2015 ; Conference Date: 3 June 2015 Through 5 June 2015;  Conference Code:118879",publicações que não apresentem evidência ou relato da aplicação de conceitos de inteligência artificial ou sistemas inteligentes em gestão de ativos de frota.,"43233,9983564815","43254,9378587963",gxferreira,gxferreira,Rejected,
